Timestamp_NY,total_num_bikes_available,Origin
2021-06-16 04:47:16.153484-04:00,23440,3
2021-06-16 04:47:46.169477-04:00,23436,3
2021-06-16 04:48:17.052481-04:00,23440,3
2021-06-16 04:48:47.774749-04:00,23439,3
2021-06-16 04:49:18.657475-04:00,23437,3
2021-06-16 04:49:48.759119-04:00,23431,3
2021-06-16 04:50:19.757471-04:00,23428,3
2021-06-16 04:50:50.687194-04:00,23432,3
2021-06-16 04:51:20.763185-04:00,23429,3
2021-06-16 04:51:51.569308-04:00,23433,3
2021-06-16 04:52:22.561496-04:00,23443,3
2021-06-16 04:52:53.265819-04:00,23437,3
2021-06-16 04:53:23.466696-04:00,23444,3
2021-06-16 04:53:54.382901-04:00,23444,3
2021-06-16 04:54:25.173420-04:00,23439,3
2021-06-16 04:54:55.873077-04:00,23437,3
2021-06-16 04:55:26.754168-04:00,23440,3
2021-06-16 04:55:57.652674-04:00,23440,3
2021-06-16 04:56:28.585494-04:00,23442,3
2021-06-16 04:56:59.267636-04:00,23440,3
2021-06-16 04:57:30.253733-04:00,23441,3
2021-06-16 04:58:01.253109-04:00,23441,3
2021-06-16 04:58:31.369234-04:00,23443,3
2021-06-16 04:59:02.256351-04:00,23446,3
2021-06-16 04:59:32.263542-04:00,23452,3
2021-06-16 05:00:02.553551-04:00,23452,3
2021-06-16 05:00:33.302365-04:00,23458,3
2021-06-16 05:01:03.465474-04:00,23455,3
2021-06-16 05:01:33.557560-04:00,23456,3
2021-06-16 05:02:04.251811-04:00,23461,3
2021-06-16 05:02:35.065469-04:00,23455,3
2021-06-16 05:03:05.657543-04:00,23446,3
2021-06-16 05:03:36.454214-04:00,23450,3
2021-06-16 05:04:06.969769-04:00,23448,3
2021-06-16 05:04:37.855717-04:00,23445,3
2021-06-16 05:05:07.859213-04:00,23443,3
2021-06-16 05:05:38.652867-04:00,23446,3
2021-06-16 05:06:08.753511-04:00,23444,3
2021-06-16 05:06:38.857483-04:00,23457,3
2021-06-16 05:07:09.061478-04:00,23460,3
2021-06-16 05:07:39.967652-04:00,23456,3
2021-06-16 05:08:10.262161-04:00,23453,3
2021-06-16 05:08:40.369472-04:00,23451,3
2021-06-16 05:09:10.856046-04:00,23456,3
2021-06-16 05:09:41.757473-04:00,23458,3
2021-06-16 05:10:12.605288-04:00,23460,3
2021-06-16 05:10:43.565471-04:00,23461,3
2021-06-16 05:11:14.459983-04:00,23463,3
2021-06-16 05:11:45.370036-04:00,23457,3
2021-06-16 05:12:15.489803-04:00,23452,3
2021-06-16 05:12:46.273491-04:00,23449,3
2021-06-16 05:13:17.169176-04:00,23451,3
2021-06-16 05:13:47.855890-04:00,23451,3
2021-06-16 05:14:18.661735-04:00,23455,3
2021-06-16 05:14:49.365556-04:00,23449,3
2021-06-16 05:15:20.072897-04:00,23451,3
2021-06-16 05:15:50.857503-04:00,23446,3
2021-06-16 05:16:21.665484-04:00,23452,3
2021-06-16 05:16:51.969485-04:00,23450,3
2021-06-16 05:17:22.751992-04:00,23451,3
2021-06-16 05:17:53.649952-04:00,23453,3
2021-06-16 05:18:24.468113-04:00,23446,3
2021-06-16 05:18:55.061487-04:00,23444,3
2021-06-16 05:19:25.860367-04:00,23447,3
2021-06-16 05:19:55.963057-04:00,23445,3
2021-06-16 05:20:26.160061-04:00,23447,3
2021-06-16 05:20:56.164054-04:00,23442,3
2021-06-16 05:21:26.386507-04:00,23434,3
2021-06-16 05:21:56.465313-04:00,23445,3
2021-06-16 05:22:26.668307-04:00,23436,3
2021-06-16 05:22:57.357471-04:00,23436,3
2021-06-16 05:23:28.181554-04:00,23435,3
2021-06-16 05:23:58.853518-04:00,23442,3
2021-06-16 05:24:29.454544-04:00,23446,3
2021-06-16 05:24:59.658773-04:00,23458,3
2021-06-16 05:25:30.580966-04:00,23467,3
2021-06-16 05:26:01.568548-04:00,23465,3
2021-06-16 05:26:31.664693-04:00,23459,3
2021-06-16 05:27:02.658557-04:00,23463,3
2021-06-16 05:27:33.167197-04:00,23465,3
2021-06-16 05:28:03.966510-04:00,23464,3
2021-06-16 05:28:34.957497-04:00,23462,3
2021-06-16 05:29:04.971919-04:00,23461,3
2021-06-16 05:29:35.654607-04:00,23457,3
2021-06-16 05:30:06.461479-04:00,23462,3
2021-06-16 05:30:37.156140-04:00,23462,3
2021-06-16 05:31:07.162840-04:00,23456,3
2021-06-16 05:31:37.850170-04:00,23455,3
2021-06-16 05:32:08.853468-04:00,23451,3
2021-06-16 05:32:39.570500-04:00,23447,3
2021-06-16 05:33:10.557469-04:00,23449,3
2021-06-16 05:33:40.765530-04:00,23450,3
2021-06-16 05:34:11.752684-04:00,23438,3
2021-06-16 05:34:41.768066-04:00,23436,3
2021-06-16 05:35:12.669479-04:00,23435,3
2021-06-16 05:35:42.862724-04:00,23432,3
2021-06-16 05:36:13.766029-04:00,23432,3
2021-06-16 05:36:44.679923-04:00,23425,3
2021-06-16 05:37:15.461112-04:00,23418,3
2021-06-16 05:37:45.653344-04:00,23406,3
2021-06-16 05:38:16.253055-04:00,23398,3
2021-06-16 05:38:47.167800-04:00,23399,3
2021-06-16 05:39:17.455770-04:00,23408,3
2021-06-16 05:39:48.450709-04:00,23406,3
2021-06-16 05:40:18.655382-04:00,23396,3
2021-06-16 05:40:48.762098-04:00,23404,3
2021-06-16 05:41:19.760797-04:00,23401,3
2021-06-16 05:41:50.470633-04:00,23399,3
2021-06-16 05:42:21.453097-04:00,23400,3
2021-06-16 05:42:51.573961-04:00,23401,3
2021-06-16 05:43:22.369851-04:00,23406,3
2021-06-16 05:43:53.254976-04:00,23400,3
2021-06-16 05:44:23.461365-04:00,23389,3
2021-06-16 05:44:54.061306-04:00,23386,3
2021-06-16 05:45:24.968501-04:00,23387,3
2021-06-16 05:45:54.971825-04:00,23383,3
2021-06-16 05:46:24.973034-04:00,23384,3
2021-06-16 05:46:55.763567-04:00,23382,3
2021-06-16 05:47:26.458118-04:00,23377,3
2021-06-16 05:47:56.653517-04:00,23372,3
2021-06-16 05:48:27.573765-04:00,23371,3
2021-06-16 05:48:57.657586-04:00,23367,3
2021-06-16 05:49:28.592513-04:00,23364,3
2021-06-16 05:49:59.269472-04:00,23369,3
2021-06-16 05:50:30.257764-04:00,23362,3
2021-06-16 05:51:01.159462-04:00,23367,3
2021-06-16 05:51:32.069497-04:00,23362,3
2021-06-16 05:52:02.761489-04:00,23370,3
2021-06-16 05:52:33.655311-04:00,23364,3
2021-06-16 05:53:04.565470-04:00,23371,3
2021-06-16 05:53:35.553309-04:00,23377,3
2021-06-16 05:54:06.452436-04:00,23374,3
2021-06-16 05:54:36.965532-04:00,23382,3
2021-06-16 05:55:07.960622-04:00,23390,3
2021-06-16 05:55:38.759888-04:00,23393,3
2021-06-16 05:56:09.468650-04:00,23395,3
2021-06-16 05:56:40.361472-04:00,23401,3
2021-06-16 05:57:11.273846-04:00,23406,3
2021-06-16 05:57:41.965472-04:00,23398,3
2021-06-16 05:58:12.957495-04:00,23403,3
2021-06-16 05:58:43.862063-04:00,23398,3
2021-06-16 05:59:14.757484-04:00,23402,3
2021-06-16 05:59:45.461489-04:00,23387,3
2021-06-16 06:00:16.269195-04:00,23395,3
2021-06-16 06:00:46.553744-04:00,23397,3
2021-06-16 06:01:16.950832-04:00,23399,3
2021-06-16 06:01:47.151113-04:00,23390,3
2021-06-16 06:02:17.359533-04:00,23382,3
2021-06-16 06:02:47.662657-04:00,23388,3
2021-06-16 06:03:17.857476-04:00,23392,3
2021-06-16 06:03:47.958673-04:00,23393,3
2021-06-16 06:04:18.957464-04:00,23385,3
2021-06-16 06:04:49.065484-04:00,23368,3
2021-06-16 06:05:19.474154-04:00,23356,3
2021-06-16 06:05:49.759048-04:00,23366,3
2021-06-16 06:06:19.870629-04:00,23350,3
2021-06-16 06:06:49.967538-04:00,23357,3
2021-06-16 06:07:20.957487-04:00,23353,3
2021-06-16 06:07:51.357531-04:00,23359,3
2021-06-16 06:08:21.767348-04:00,23357,3
2021-06-16 06:08:51.953299-04:00,23359,3
2021-06-16 06:09:21.955968-04:00,23367,3
2021-06-16 06:09:52.085566-04:00,23364,3
2021-06-16 06:10:22.953467-04:00,23358,3
2021-06-16 06:10:53.369471-04:00,23337,3
2021-06-16 06:11:23.852700-04:00,23340,3
2021-06-16 06:11:53.950640-04:00,23338,3
2021-06-16 06:12:24.862031-04:00,23353,3
2021-06-16 06:12:55.670586-04:00,23342,3
2021-06-16 06:13:26.665470-04:00,23333,3
2021-06-16 06:13:56.671733-04:00,23338,3
2021-06-16 06:14:26.767070-04:00,23346,3
2021-06-16 06:14:57.360797-04:00,23329,3
2021-06-16 06:15:28.268032-04:00,23326,3
2021-06-16 06:15:59.161477-04:00,23308,3
2021-06-16 06:16:30.160690-04:00,23311,3
2021-06-16 06:17:00.972672-04:00,23329,3
2021-06-16 06:17:31.756810-04:00,23315,3
2021-06-16 06:18:01.763166-04:00,23323,3
2021-06-16 06:18:32.577487-04:00,23328,3
2021-06-16 06:19:03.467452-04:00,23347,3
2021-06-16 06:19:33.590001-04:00,23337,3
2021-06-16 06:20:03.755912-04:00,23342,3
2021-06-16 06:20:33.772358-04:00,23339,3
2021-06-16 06:21:03.884263-04:00,23328,3
2021-06-16 06:21:34.771506-04:00,23321,3
2021-06-16 06:22:04.856288-04:00,23312,3
2021-06-16 06:22:35.761492-04:00,23306,3
2021-06-16 06:23:05.965453-04:00,23296,3
2021-06-16 06:23:36.165298-04:00,23308,3
2021-06-16 06:24:06.280403-04:00,23315,3
2021-06-16 06:24:36.369475-04:00,23313,3
2021-06-16 06:25:07.280517-04:00,23314,3
2021-06-16 06:25:37.365469-04:00,23324,3
2021-06-16 06:26:07.583200-04:00,23318,3
2021-06-16 06:26:38.577482-04:00,23321,3
2021-06-16 06:27:08.957481-04:00,23316,3
2021-06-16 06:27:39.451902-04:00,23320,3
2021-06-16 06:28:09.760428-04:00,23312,3
2021-06-16 06:28:40.664021-04:00,23303,3
2021-06-16 06:29:11.054816-04:00,23282,3
2021-06-16 06:29:41.167139-04:00,23290,3
2021-06-16 06:30:11.967932-04:00,23273,3
2021-06-16 06:30:42.565484-04:00,23287,3
2021-06-16 06:31:12.655154-04:00,23283,3
2021-06-16 06:31:43.265477-04:00,23284,3
2021-06-16 06:32:13.369460-04:00,23280,3
2021-06-16 06:32:44.293470-04:00,23262,3
2021-06-16 06:33:14.452961-04:00,23262,3
2021-06-16 06:33:45.357487-04:00,23273,3
2021-06-16 06:34:16.252695-04:00,23259,3
2021-06-16 06:34:46.255870-04:00,23259,3
2021-06-16 06:35:16.265481-04:00,23239,3
2021-06-16 06:35:46.868061-04:00,23228,3
2021-06-16 06:36:17.574911-04:00,23228,3
2021-06-16 06:36:48.565801-04:00,23213,3
2021-06-16 06:37:19.465632-04:00,23206,3
2021-06-16 06:37:50.357314-04:00,23199,3
2021-06-16 06:38:21.157511-04:00,23199,3
2021-06-16 06:38:52.050819-04:00,23180,3
2021-06-16 06:39:22.079718-04:00,23176,3
2021-06-16 06:39:52.853597-04:00,23175,3
2021-06-16 06:40:23.749944-04:00,23174,3
2021-06-16 06:40:53.771244-04:00,23157,3
2021-06-16 06:41:24.573569-04:00,23157,3
2021-06-16 06:41:54.576359-04:00,23137,3
2021-06-16 06:42:25.159414-04:00,23116,3
2021-06-16 06:42:55.863927-04:00,23117,3
2021-06-16 06:43:25.966294-04:00,23109,3
2021-06-16 06:43:56.766645-04:00,23092,3
2021-06-16 06:44:26.773563-04:00,23095,3
2021-06-16 06:44:57.753482-04:00,23063,3
2021-06-16 06:45:28.674407-04:00,23061,3
2021-06-16 06:45:59.163743-04:00,23048,3
2021-06-16 06:46:30.095727-04:00,23010,3
2021-06-16 06:47:00.761472-04:00,23009,3
2021-06-16 06:47:31.751822-04:00,22991,3
2021-06-16 06:48:01.856708-04:00,22993,3
2021-06-16 06:48:32.754478-04:00,23008,3
2021-06-16 06:49:03.557113-04:00,23003,3
2021-06-16 06:49:33.660332-04:00,23021,3
2021-06-16 06:50:04.301473-04:00,23032,3
2021-06-16 06:50:35.269471-04:00,23037,3
2021-06-16 06:51:05.362960-04:00,23038,3
2021-06-16 06:51:36.277471-04:00,23028,3
2021-06-16 06:52:07.065507-04:00,23030,3
2021-06-16 06:52:37.855919-04:00,23033,3
2021-06-16 06:53:08.663345-04:00,23029,3
2021-06-16 06:53:39.369553-04:00,23049,3
2021-06-16 06:54:09.383810-04:00,23049,3
2021-06-16 06:54:40.182116-04:00,23054,3
2021-06-16 06:55:11.162522-04:00,23068,3
2021-06-16 06:55:42.163805-04:00,23080,3
2021-06-16 06:56:12.269493-04:00,23075,3
2021-06-16 06:56:42.657490-04:00,23068,3
2021-06-16 06:57:13.357463-04:00,23078,3
2021-06-16 06:57:44.057478-04:00,23084,3
2021-06-16 06:58:14.773476-04:00,23093,3
2021-06-16 06:58:45.352506-04:00,23084,3
2021-06-16 06:59:15.860282-04:00,23087,3
2021-06-16 06:59:46.853474-04:00,23092,3
2021-06-16 07:00:17.669203-04:00,23118,3
2021-06-16 07:00:48.579901-04:00,23119,3
2021-06-16 07:01:18.657842-04:00,23123,3
2021-06-16 07:01:49.556401-04:00,23125,3
2021-06-16 07:02:19.768098-04:00,23124,3
2021-06-16 07:02:50.353621-04:00,23135,3
2021-06-16 07:03:20.865475-04:00,23139,3
2021-06-16 07:03:51.763962-04:00,23122,3
2021-06-16 07:04:21.773732-04:00,23110,3
2021-06-16 07:04:52.769548-04:00,23094,3
2021-06-16 07:05:23.557636-04:00,23084,3
2021-06-16 07:05:53.575184-04:00,23078,3
2021-06-16 07:06:23.790521-04:00,23085,3
2021-06-16 07:06:53.954418-04:00,23078,3
2021-06-16 07:07:24.079949-04:00,23094,3
2021-06-16 07:07:54.377284-04:00,23061,3
2021-06-16 07:08:24.986472-04:00,23047,3
2021-06-16 07:08:55.756114-04:00,23029,3
2021-06-16 07:09:26.089372-04:00,23009,3
2021-06-16 07:09:56.957472-04:00,22999,3
2021-06-16 07:10:27.172606-04:00,22991,3
2021-06-16 07:10:57.277450-04:00,22970,3
2021-06-16 07:11:28.085488-04:00,22948,3
2021-06-16 07:11:58.889689-04:00,22946,3
2021-06-16 07:12:29.669489-04:00,22958,3
2021-06-16 07:13:00.588089-04:00,22958,3
2021-06-16 07:13:31.360239-04:00,22956,3
2021-06-16 07:14:01.672351-04:00,22939,3
2021-06-16 07:14:31.674314-04:00,22927,3
2021-06-16 07:15:02.589483-04:00,22910,3
2021-06-16 07:15:33.470786-04:00,22893,3
2021-06-16 07:16:03.752126-04:00,22891,3
2021-06-16 07:16:34.660035-04:00,22875,3
2021-06-16 07:17:05.056984-04:00,22847,3
2021-06-16 07:17:35.654320-04:00,22843,3
2021-06-16 07:18:05.874057-04:00,22839,3
2021-06-16 07:18:36.063968-04:00,22839,3
2021-06-16 07:19:06.870579-04:00,22828,3
2021-06-16 07:19:37.063131-04:00,22817,3
2021-06-16 07:20:07.150865-04:00,22819,3
2021-06-16 07:20:37.251688-04:00,22805,3
2021-06-16 07:21:08.069471-04:00,22801,3
2021-06-16 07:21:39.051562-04:00,22802,3
2021-06-16 07:22:09.453189-04:00,22788,3
2021-06-16 07:22:40.453510-04:00,22774,3
2021-06-16 07:23:10.466871-04:00,22765,3
2021-06-16 07:23:40.665122-04:00,22774,3
2021-06-16 07:24:11.172474-04:00,22769,3
2021-06-16 07:24:41.466793-04:00,22752,3
2021-06-16 07:25:11.669482-04:00,22736,3
2021-06-16 07:25:42.253250-04:00,22754,3
2021-06-16 07:26:12.551934-04:00,22752,3
2021-06-16 07:26:42.755827-04:00,22775,3
2021-06-16 07:27:13.153474-04:00,22732,3
2021-06-16 07:27:43.560840-04:00,22742,3
2021-06-16 07:28:14.151990-04:00,22741,3
2021-06-16 07:28:44.764176-04:00,22708,3
2021-06-16 07:29:15.461131-04:00,22699,3
2021-06-16 07:29:45.761802-04:00,22683,3
2021-06-16 07:30:15.854146-04:00,22669,3
2021-06-16 07:30:46.457487-04:00,22672,3
2021-06-16 07:31:16.961467-04:00,22661,3
2021-06-16 07:31:47.065917-04:00,22660,3
2021-06-16 07:32:17.356505-04:00,22636,3
2021-06-16 07:32:47.771719-04:00,22610,3
2021-06-16 07:33:18.061963-04:00,22589,3
2021-06-16 07:33:48.164424-04:00,22579,3
2021-06-16 07:34:18.477422-04:00,22577,3
2021-06-16 07:34:49.166629-04:00,22548,3
2021-06-16 07:35:19.273541-04:00,22545,3
2021-06-16 07:35:49.369481-04:00,22537,3
2021-06-16 07:36:19.757477-04:00,22507,3
2021-06-16 07:36:50.169493-04:00,22476,3
2021-06-16 07:37:20.357489-04:00,22458,3
2021-06-16 07:37:50.857488-04:00,22428,3
2021-06-16 07:38:20.953484-04:00,22414,3
2021-06-16 07:38:51.862019-04:00,22453,3
2021-06-16 07:39:22.759231-04:00,22443,3
2021-06-16 07:39:53.269477-04:00,22458,3
2021-06-16 07:40:23.858728-04:00,22434,3
2021-06-16 07:40:54.180760-04:00,22417,3
2021-06-16 07:41:24.581618-04:00,22385,3
2021-06-16 07:41:55.265480-04:00,22361,3
2021-06-16 07:42:25.364599-04:00,22346,3
2021-06-16 07:42:55.761469-04:00,22342,3
2021-06-16 07:43:26.274082-04:00,22360,3
2021-06-16 07:43:56.452780-04:00,22348,3
2021-06-16 07:44:26.865481-04:00,22350,3
2021-06-16 07:44:57.265491-04:00,22355,3
2021-06-16 07:45:28.069459-04:00,22347,3
2021-06-16 07:45:58.253484-04:00,22323,3
2021-06-16 07:46:28.585557-04:00,22340,3
2021-06-16 07:46:59.465487-04:00,22330,3
2021-06-16 07:47:29.679101-04:00,22319,3
2021-06-16 07:48:00.352007-04:00,22293,3
2021-06-16 07:48:30.660832-04:00,22292,3
2021-06-16 07:49:01.151479-04:00,22281,3
2021-06-16 07:49:31.468473-04:00,22282,3
2021-06-16 07:50:01.557769-04:00,22294,3
2021-06-16 07:50:31.751404-04:00,22271,3
2021-06-16 07:51:01.857474-04:00,22260,3
2021-06-16 07:51:32.761481-04:00,22255,3
2021-06-16 07:52:02.969882-04:00,22248,3
2021-06-16 07:52:33.553585-04:00,22256,3
2021-06-16 07:53:03.769492-04:00,22252,3
2021-06-16 07:53:33.967465-04:00,22237,3
2021-06-16 07:54:04.464747-04:00,22232,3
2021-06-16 07:54:34.761482-04:00,22249,3
2021-06-16 07:55:04.967069-04:00,22254,3
2021-06-16 07:55:35.565469-04:00,22270,3
2021-06-16 07:56:05.757474-04:00,22266,3
2021-06-16 07:56:36.050452-04:00,22267,3
2021-06-16 07:57:06.475136-04:00,22268,3
2021-06-16 07:57:37.353579-04:00,22260,3
2021-06-16 07:58:07.668917-04:00,22257,3
2021-06-16 07:58:37.861477-04:00,22255,3
2021-06-16 07:59:08.061472-04:00,22266,3
2021-06-16 07:59:38.172088-04:00,22278,3
2021-06-16 08:00:08.261487-04:00,22263,3
2021-06-16 08:00:38.751969-04:00,22268,3
2021-06-16 08:01:09.153480-04:00,22250,3
2021-06-16 08:01:39.558165-04:00,22246,3
2021-06-16 08:02:10.067178-04:00,22257,3
2021-06-16 08:02:40.682442-04:00,22260,3
2021-06-16 08:03:11.070943-04:00,22282,3
2021-06-16 08:03:41.453487-04:00,22282,3
2021-06-16 08:04:12.100035-04:00,22262,3
2021-06-16 08:04:42.666548-04:00,22256,3
2021-06-16 08:05:13.057490-04:00,22247,3
2021-06-16 08:05:43.464088-04:00,22230,3
2021-06-16 08:06:13.885475-04:00,22224,3
2021-06-16 08:06:44.671194-04:00,22232,3
2021-06-16 08:07:15.173477-04:00,22231,3
2021-06-16 08:07:45.354963-04:00,22200,3
2021-06-16 08:08:15.666786-04:00,22197,3
2021-06-16 08:08:46.573503-04:00,22182,3
2021-06-16 08:09:16.968858-04:00,22165,3
2021-06-16 08:09:47.477401-04:00,22133,3
2021-06-16 08:10:18.155199-04:00,22100,3
2021-06-16 08:10:48.653471-04:00,22075,3
2021-06-16 08:11:18.965065-04:00,22074,3
2021-06-16 08:11:49.456061-04:00,22070,3
2021-06-16 08:12:19.675202-04:00,22046,3
2021-06-16 08:12:50.081506-04:00,22039,3
2021-06-16 08:13:20.371936-04:00,22016,3
2021-06-16 08:13:50.464910-04:00,21993,3
2021-06-16 08:14:20.977598-04:00,21995,3
2021-06-16 08:14:51.373900-04:00,21961,3
2021-06-16 08:15:21.765480-04:00,21939,3
2021-06-16 08:15:52.349839-04:00,21951,3
2021-06-16 08:16:22.759061-04:00,21977,3
2021-06-16 08:16:52.961631-04:00,21959,3
2021-06-16 08:17:23.353479-04:00,21938,3
2021-06-16 08:17:53.671061-04:00,21930,3
2021-06-16 08:18:24.155998-04:00,21934,3
2021-06-16 08:18:54.662267-04:00,21909,3
2021-06-16 08:19:24.757488-04:00,21925,3
2021-06-16 08:19:55.382849-04:00,21928,3
2021-06-16 08:20:26.085556-04:00,21919,3
2021-06-16 08:20:56.273797-04:00,21911,3
2021-06-16 08:21:26.653522-04:00,21907,3
2021-06-16 08:21:56.878668-04:00,21931,3
2021-06-16 08:22:27.168625-04:00,21927,3
2021-06-16 08:22:57.672754-04:00,21935,3
2021-06-16 08:23:28.159852-04:00,21914,3
2021-06-16 08:23:58.456769-04:00,21895,3
2021-06-16 08:24:28.965066-04:00,21863,3
2021-06-16 08:24:59.081487-04:00,21831,3
2021-06-16 08:25:29.660520-04:00,21829,3
2021-06-16 08:25:59.856227-04:00,21835,3
2021-06-16 08:26:29.973486-04:00,21848,3
2021-06-16 08:27:00.457483-04:00,21865,3
2021-06-16 08:27:30.969475-04:00,21863,3
2021-06-16 08:28:01.565230-04:00,21846,3
2021-06-16 08:28:31.789432-04:00,21813,3
2021-06-16 08:29:01.873518-04:00,21808,3
2021-06-16 08:29:31.965475-04:00,21828,3
2021-06-16 08:30:02.165988-04:00,21819,3
2021-06-16 08:30:32.552783-04:00,21792,3
2021-06-16 08:31:03.090970-04:00,21786,3
2021-06-16 08:31:33.453471-04:00,21774,3
2021-06-16 08:32:03.865478-04:00,21782,3
2021-06-16 08:32:34.081548-04:00,21798,3
2021-06-16 08:33:04.568593-04:00,21775,3
2021-06-16 08:33:34.771570-04:00,21766,3
2021-06-16 08:34:04.879126-04:00,21768,3
2021-06-16 08:34:34.959793-04:00,21772,3
2021-06-16 08:35:05.264682-04:00,21792,3
2021-06-16 08:35:35.763487-04:00,21778,3
2021-06-16 08:36:05.868708-04:00,21745,3
2021-06-16 08:36:36.257508-04:00,21728,3
2021-06-16 08:37:06.957474-04:00,21709,3
2021-06-16 08:37:36.980671-04:00,21739,3
2021-06-16 08:38:07.272436-04:00,21757,3
2021-06-16 08:38:37.469233-04:00,21717,3
2021-06-16 08:39:07.765480-04:00,21707,3
2021-06-16 08:39:38.165317-04:00,21708,3
2021-06-16 08:40:08.453506-04:00,21678,3
2021-06-16 08:40:38.665474-04:00,21648,3
2021-06-16 08:41:08.852918-04:00,21627,3
2021-06-16 08:41:39.061490-04:00,21632,3
2021-06-16 08:42:09.964780-04:00,21575,3
2021-06-16 08:42:40.171905-04:00,21554,3
2021-06-16 08:43:10.566527-04:00,21557,3
2021-06-16 08:43:40.968057-04:00,21554,3
2021-06-16 08:44:11.277474-04:00,21554,3
2021-06-16 08:44:42.265516-04:00,21513,3
2021-06-16 08:45:12.465313-04:00,21496,3
2021-06-16 08:45:43.386849-04:00,21516,3
2021-06-16 08:46:14.168416-04:00,21516,3
2021-06-16 08:46:44.461466-04:00,21515,3
2021-06-16 08:47:14.757500-04:00,21469,3
2021-06-16 08:47:44.951596-04:00,21480,3
2021-06-16 08:48:15.176280-04:00,21493,3
2021-06-16 08:48:45.673015-04:00,21490,3
2021-06-16 08:49:16.065696-04:00,21468,3
2021-06-16 08:49:46.576670-04:00,21455,3
2021-06-16 08:50:17.151589-04:00,21473,3
2021-06-16 08:50:47.665482-04:00,21474,3
2021-06-16 08:51:17.957479-04:00,21495,3
2021-06-16 08:51:48.679271-04:00,21488,3
2021-06-16 08:52:19.062557-04:00,21498,3
2021-06-16 08:52:49.679724-04:00,21517,3
2021-06-16 08:53:19.960517-04:00,21517,3
2021-06-16 08:53:50.707585-04:00,21521,3
2021-06-16 08:54:21.193478-04:00,21524,3
2021-06-16 08:54:52.058617-04:00,21524,3
2021-06-16 08:55:22.342675-04:00,21525,3
2021-06-16 08:55:52.577486-04:00,21544,3
2021-06-16 08:56:23.461534-04:00,21546,3
2021-06-16 08:56:54.385465-04:00,21586,3
